"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene"
120.280585587837,1.03728549603187,0.393810694218927,0.000471171595735166,0.0332137354370691,"GSTM3"
252.279951633813,1.30947323661913,0.498396938188436,0.000513383841410032,0.0356056535171474,"HAND2"
190.657354218379,-1.15523763480634,0.538426229031186,0.000526278023547516,0.0359205635119733,"FZD10"
87.5174963553121,1.22105683535598,0.47194182595207,0.000547674122607109,0.0366061978322886,"AKAP6"
129.102997499615,1.44878341137041,0.556451108747601,0.000563478583690998,0.0374684212866694,"CLSTN2"
67.2693962864928,1.0798217631663,0.425514673433967,0.000595334759658808,0.0387869616141344,"SYTL4"
215.647016146408,1.42721498897969,0.557170829940299,0.000640655750850449,0.0401842460976864,"SELL"
14.4362617930407,1.11603214653994,0.447779609781079,0.000653715313800752,0.0405429209039889,"ZNF300"
8.25016279445054,1.51618711280173,0.618505180508403,0.000661879844172729,0.0408528707647283,"DIRC3"
61.0101754364437,1.34940031499019,0.543620040442222,0.000736388100877225,0.0429837398249602,"PKDCC"
29.1094529126149,1.36562534059942,0.561592572192511,0.000799707709261074,0.0448166273257878,"ALDH1L2"
16.5752375103939,1.23900159401739,0.5166022048729,0.000800447307785576,0.0448166273257878,"ZBED3-AS1"
83.0743958228267,1.49345268467237,0.608249487484297,0.000839136476997731,0.0454826073666837,"MAMDC2"
268.005923404492,1.06653549135068,0.443126936693892,0.000870725756010557,0.0468015093855674,"APCDD1"
19.6434125580498,-1.21593396898578,0.589024889389833,0.000901977496512837,0.0477048535712017,"KCNE5"
11.8109476676873,-1.14871601160538,0.513739561492466,0.000894217711360429,0.0477048535712017,"TMPRSS9"
10.0038934345765,1.44205203192007,0.619515256243138,0.000942726207319437,0.0482586034699235,"PSD"
88.2663760304756,1.29904894855542,0.545370581158395,0.000956386396677616,0.0485723799887451,"CRABP2"
18.9544872279879,1.26620753057903,0.539345086361741,0.00097864294212977,0.0492438489595779,"IL17RD"
73.1689199023115,1.28264471277348,0.542569239367115,0.000981059626559033,0.0492438489595779,"LONRF2"
